sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,house_type_id,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,has_parking,District_code
51.0,1,1,1,1024,1,False,True,False,True,False,False,False,True,False,False,False,False,False,5
111.0,4,2,8,1804,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
256.0,4,3,2,1265,1,False,True,True,True,True,False,False,True,False,True,True,True,True,5
52.0,1,1,4,1542,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
216.0,6,3,2,2516,1,False,False,False,True,True,False,False,False,False,True,False,False,False,5
162.0,4,2,5,1966,1,False,False,True,True,True,False,False,True,False,False,True,False,False,5
196.0,2,2,10,313,2,False,True,True,True,True,False,True,True,False,True,True,False,True,5
120.0,4,2,4,1496,1,False,False,True,True,False,False,False,False,False,False,False,False,False,5
45.0,1,1,4,1542,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
115.0,4,2,5,1655,1,False,True,True,True,True,False,False,True,False,False,False,True,True,5
78.0,3,1,11,1081,1,False,True,False,False,False,False,False,False,False,False,False,False,False,5
81.0,3,2,7,1393,1,False,True,False,True,False,False,False,False,False,False,False,False,False,5
60.0,1,1,4,1346,1,False,True,True,True,True,False,True,False,True,True,False,True,True,5
84.0,3,1,4,1250,1,False,False,True,True,False,False,False,False,False,False,True,False,False,5
90.0,2,2,1,1576,3,False,False,True,True,True,False,False,True,False,True,True,False,False,5
88.0,3,1,5,1437,1,False,False,True,True,True,False,False,True,False,False,True,False,False,5
89.0,2,1,4,1289,1,False,False,False,True,True,False,False,True,False,False,True,False,False,5
65.0,2,1,2,1189,1,False,False,False,True,True,False,False,False,True,False,False,False,False,5
60.0,2,1,10,1256,1,False,True,False,True,False,False,False,False,False,False,False,False,False,5
317.0,6,3,11,1900,4,False,False,True,False,False,True,False,True,False,False,False,False,False,5
76.0,2,1,11,1172,1,False,False,True,False,False,False,False,False,False,False,True,False,False,5
122.0,3,2,1,1598,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
250.0,5,3,7,2514,1,False,True,True,True,True,False,False,True,False,True,False,False,False,5
93.0,3,1,2,1451,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
200.0,5,3,6,2514,1,False,True,True,True,True,False,False,True,True,False,True,False,False,5
110.0,4,2,2,1664,1,False,True,True,True,True,False,False,True,True,False,True,False,False,5
122.0,2,2,8,2324,1,False,False,False,True,True,False,False,True,False,False,True,False,False,5
153.0,3,2,1,1897,1,False,True,True,True,True,False,False,True,False,True,False,False,False,5
111.0,3,2,2,1774,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
150.0,3,2,4,833,3,False,True,True,True,True,False,True,True,False,False,False,True,True,5
75.0,2,1,3,1496,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
121.0,2,1,5,1428,1,False,False,False,True,True,False,False,False,False,False,True,False,False,5
150.0,2,1,10,2421,1,False,False,False,False,True,False,False,False,False,False,False,False,False,5
239.0,5,5,2,712,1,False,True,True,True,True,False,True,False,False,True,False,False,True,5
70.0,1,1,5,1610,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
173.0,4,2,7,2480,1,False,True,True,True,True,False,False,True,False,True,False,False,False,5
151.0,3,2,1,2333,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
111.0,3,2,1,1885,1,False,False,True,True,True,False,False,False,False,False,True,True,True,5
135.0,3,2,1,2035,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
176.0,5,3,1,2478,3,False,False,True,True,True,False,False,True,False,True,True,False,False,5
121.0,4,2,5,1621,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
51.0,2,1,2,1081,1,False,True,True,False,True,False,False,False,False,False,False,False,False,5
103.0,3,2,1,1382,1,False,False,True,True,False,False,False,True,False,False,False,False,False,5
258.0,4,3,4,1900,1,False,False,True,True,True,False,False,True,False,True,False,False,True,5
314.0,5,5,9,1165,2,False,False,False,True,True,False,False,False,False,False,False,False,True,5
106.0,3,2,4,1474,1,False,False,True,True,True,False,False,True,True,False,False,False,False,5
137.0,4,3,10,2170,1,False,True,True,True,True,False,False,False,False,False,False,True,True,5
165.0,4,3,5,2273,1,False,False,True,True,True,False,False,False,False,True,True,False,False,5
76.0,2,2,5,1311,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
128.0,3,2,6,2192,1,False,True,True,True,True,False,False,False,False,False,False,False,True,5
182.0,3,2,1,2103,1,False,False,True,True,True,False,True,True,False,True,False,True,True,5
50.0,2,1,1,964,1,False,False,False,False,False,False,False,False,False,False,False,False,False,5
97.0,3,2,2,1358,1,False,False,False,True,True,False,False,True,False,False,False,False,False,5
145.0,4,2,1,1610,1,False,True,False,True,True,False,False,False,True,False,False,False,False,5
113.0,3,2,2,1873,1,False,False,True,True,True,False,False,False,False,False,False,False,True,5
135.0,4,2,1,2115,1,False,False,True,True,True,False,True,True,True,False,True,True,True,5
150.0,3,2,6,2475,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
159.0,4,2,1,2504,1,False,False,True,True,True,False,False,True,False,True,False,False,True,5
72.0,3,1,4,1248,1,False,True,True,True,True,False,False,True,False,False,True,False,False,5
70.0,1,1,3,1405,1,False,True,True,True,True,False,True,True,False,False,False,True,True,5
195.0,5,3,5,2514,1,False,False,True,True,True,False,False,True,False,True,False,False,False,5
165.0,5,3,6,1885,1,False,True,True,True,True,False,False,True,True,False,True,False,True,5
64.0,2,1,5,1428,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
114.0,2,1,1,1655,2,False,False,False,True,True,False,False,False,False,True,True,False,True,5
79.0,2,2,6,1862,1,False,False,False,True,True,False,False,True,False,True,True,False,True,5
87.0,2,2,2,1610,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
186.0,3,2,9,2352,3,False,False,True,True,True,False,False,True,False,False,False,False,False,5
168.0,4,3,1,2417,1,False,False,True,True,True,False,False,True,False,False,False,False,True,5
419.0,6,5,3,773,2,False,True,True,True,True,False,False,True,False,True,False,False,True,5
86.0,3,1,7,1519,1,False,False,False,True,False,False,False,False,False,False,True,False,True,5
76.0,3,1,4,1197,1,False,True,False,False,True,False,False,False,False,False,False,True,False,5
121.0,3,2,1,1987,1,False,True,False,True,False,False,False,False,False,True,False,False,False,5
179.0,4,2,10,2347,1,False,True,False,True,True,False,True,False,False,False,True,False,False,5
148.0,3,3,1,2452,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
109.0,2,2,5,2417,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
117.0,3,2,1,1655,1,False,True,False,True,True,False,True,False,False,False,True,True,True,5
111.0,3,2,2,1774,1,False,False,True,True,True,False,False,False,False,False,False,False,False,5
93.0,2,1,1,1621,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
195.0,4,3,11,2234,4,False,False,False,False,False,True,False,False,False,False,False,False,False,5
99.0,3,1,4,1151,1,False,False,False,False,True,False,False,False,False,False,False,False,False,5
275.0,5,3,4,891,1,False,False,True,True,True,False,False,True,False,True,False,False,True,5
216.0,4,3,3,1360,1,False,False,False,True,True,False,False,False,False,False,False,False,True,5
133.0,3,2,1,2103,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
170.0,3,3,5,2369,1,False,False,True,True,True,False,False,True,False,False,False,False,False,5
188.0,2,3,3,1618,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
261.0,4,3,4,1900,2,False,False,True,True,True,False,True,True,False,True,False,True,True,5
177.0,3,2,4,2369,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
143.0,2,2,2,2181,1,False,True,True,True,True,False,False,True,False,False,False,False,True,5
107.0,2,2,2,2255,1,False,True,True,True,True,False,False,False,True,False,True,True,False,5
210.0,4,3,9,2165,1,False,False,True,True,True,False,False,True,False,True,False,False,False,5
96.0,2,2,4,1655,1,False,True,True,True,True,False,False,False,False,False,False,False,False,5
195.0,4,1,10,2307,1,False,True,False,True,True,False,False,True,False,False,False,False,False,5
300.0,5,4,8,649,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
120.0,4,2,2,1642,1,False,False,False,True,True,False,False,True,False,False,True,False,False,5
148.0,4,2,4,2378,1,False,True,True,True,True,False,False,True,False,False,False,False,False,5
137.0,3,2,1,2092,1,False,False,True,True,True,False,True,True,False,False,False,True,True,5
256.0,4,3,2,1265,1,False,True,True,True,True,False,False,True,False,True,False,True,True,5
128.0,4,3,1,2188,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
314.0,5,3,2,1900,1,False,False,True,True,True,False,False,False,False,True,False,False,False,5
284.0,4,2,1,2421,1,False,False,False,True,True,False,False,False,False,True,False,False,True,5
85.0,2,1,1,1428,1,False,False,True,True,True,False,False,True,False,False,False,True,True,5
184.0,4,3,5,2058,1,False,True,False,True,True,False,True,False,False,True,True,True,True,5
132.0,4,2,3,1712,1,False,False,False,True,True,False,False,True,False,True,True,False,False,5
205.0,4,3,3,2266,1,False,True,True,True,True,False,False,True,False,True,False,True,True,5
215.0,4,3,1,1059,1,False,False,True,True,True,False,True,True,False,True,False,True,True,5
83.0,2,2,6,1781,1,False,True,True,True,True,False,False,False,False,False,True,False,False,5
127.0,3,2,6,2168,1,False,False,True,True,True,False,False,True,False,False,False,False,True,5
47.0,1,1,1,1135,1,False,False,False,True,False,False,True,False,False,False,True,True,False,5
186.0,5,3,9,2352,3,False,False,True,True,True,False,False,True,False,False,True,False,False,5
207.0,4,3,7,2457,1,False,True,True,True,True,False,False,True,False,True,True,False,True,5
115.0,4,2,5,1655,1,False,True,False,True,True,False,False,True,False,False,True,True,True,5
120.0,3,2,1,2058,1,False,False,False,True,True,False,True,True,False,False,False,True,True,5
53.0,1,1,1,1358,1,False,False,False,True,True,False,False,False,False,False,False,False,False,5
67.0,1,1,6,1587,1,False,True,False,True,True,False,False,False,False,False,False,False,False,5
52.0,1,1,3,1299,1,False,False,False,True,True,False,False,True,False,False,True,False,False,5
207.0,4,2,7,2457,3,False,False,True,True,True,False,False,True,False,True,False,False,True,5
71.0,2,1,1,1370,1,False,True,True,False,True,False,False,False,False,False,False,False,False,4
83.0,3,1,2,841,1,False,False,True,False,True,False,False,True,False,False,False,False,False,3
83.0,3,1,2,841,1,False,False,True,False,True,False,False,False,False,False,False,False,False,3
87.0,3,1,3,1135,1,False,False,True,True,True,False,False,True,False,False,False,False,False,3
75.0,3,1,2,666,1,False,False,False,False,True,False,False,True,False,False,False,False,False,3
78.0,2,1,2,798,1,False,True,True,False,True,False,False,True,False,False,False,False,False,3
150.0,4,2,1,1368,1,False,True,True,True,True,False,False,True,False,False,False,False,True,3
94.0,4,1,11,816,1,False,False,False,True,False,False,False,False,False,False,True,False,False,3
91.0,2,2,2,884,3,False,True,False,True,True,False,False,True,False,True,False,False,False,3
71.0,2,1,1,916,1,False,True,False,False,True,False,False,True,False,False,False,False,False,3
65.0,3,1,4,670,1,False,True,True,False,False,False,False,True,False,False,False,True,False,3
63.0,3,1,1,686,1,False,False,False,False,True,False,False,False,False,False,False,False,False,3
64.0,2,1,10,686,1,False,False,False,False,True,False,False,False,False,False,False,False,False,3
110.0,3,2,2,1248,1,False,True,True,True,True,False,True,False,False,False,False,False,True,3
89.0,3,2,3,1009,1,False,False,True,True,False,False,False,True,False,False,True,False,False,3
48.0,2,1,4,823,1,False,False,True,True,True,False,False,False,False,False,False,False,False,3
107.0,4,2,2,987,1,False,False,True,True,True,False,False,True,False,False,False,True,True,3
95.0,2,1,1,1083,3,False,True,True,True,False,False,True,True,False,False,False,False,True,3
143.0,2,2,5,1553,1,False,False,False,True,True,False,True,True,False,True,False,True,True,3
67.0,1,1,10,780,1,False,False,True,True,True,False,False,False,False,True,False,True,True,3
53.0,1,1,3,705,1,False,True,True,True,True,False,False,False,False,False,False,False,False,3
90.0,2,3,11,1174,4,False,True,False,False,False,True,False,False,False,False,False,False,False,3
54.0,2,1,5,517,1,False,False,True,False,True,False,False,True,False,False,False,False,False,3
101.0,3,2,3,1238,1,False,False,True,True,True,False,False,True,False,False,False,False,False,3
83.0,3,1,2,841,1,False,False,True,False,True,False,False,True,False,False,False,False,False,3
113.0,3,1,1,816,1,False,False,True,False,True,False,False,True,False,True,False,False,False,3
63.0,3,1,11,592,1,False,False,True,False,True,False,False,False,False,True,False,False,False,3
95.0,1,1,9,1437,3,False,True,True,True,True,False,False,True,False,False,False,False,False,3
116.0,4,3,11,1346,4,False,True,True,False,False,False,False,True,False,False,False,False,False,3
91.0,3,1,6,1187,1,False,True,True,True,True,False,False,True,False,False,True,False,False,3
92.0,2,2,2,891,3,False,True,True,True,True,False,False,True,True,True,True,False,False,3
65.0,3,1,3,816,1,False,False,True,True,True,False,False,True,False,False,True,False,False,3
66.0,2,1,8,857,1,False,True,True,True,True,False,False,False,False,False,False,False,False,3
96.0,3,2,2,1200,1,False,True,False,True,True,False,True,False,False,True,True,True,True,3
63.0,2,1,5,485,1,False,True,True,False,False,False,False,True,False,True,False,False,False,3
70.0,2,1,3,535,1,False,False,False,False,True,False,False,False,False,False,False,False,False,3
78.0,2,1,2,816,1,False,True,False,False,True,False,False,False,False,False,False,False,False,3
91.0,2,1,3,842,1,False,True,False,True,True,False,False,False,False,False,False,False,False,3
70.0,3,1,2,705,1,False,False,False,False,True,False,False,False,False,False,False,False,False,3
100.0,3,2,4,1174,1,False,False,True,True,True,False,False,False,False,False,False,False,True,3
98.0,3,1,5,1275,1,False,True,True,True,True,False,False,True,False,False,True,False,False,3
