title,sq_mt_built,n_rooms,n_bathrooms,floor,rent_price,buy_price,house_type_id,is_renewal_needed,is_new_development,has_ac,has_fitted_wardrobes,has_lift,is_exterior,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,is_accessible,has_green_zones,energy_certificate,has_parking,Neighborhood_code,Neighborhood_name,District_code,District_name
Piso en venta en El Viso,284.0,4,2,1,2421,1070000,Pisos,True,False,False,False,True,True,False,False,False,False,True,False,False,en trámite,True,28, El Viso,5, Chamartín
 Chalet adosado en venta en Bernabéu-Hispanoamérica,370.0,5,5,Otro,-140,1390000,Casa o chalet,False,False,True,True,False,False,True,True,True,False,True,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
"Piso en venta en calle de Santa Hortensia, 45",85.0,2,1,1,1428,395000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,True,F,True,30, Prosperidad,5, Chamartín
Piso en venta en Castilla,184.0,4,3,5,2058,670000,Pisos,False,False,True,False,True,True,False,True,False,False,True,True,True,en trámite,True,26, Castilla,5, Chamartín
Piso en venta en Castilla,132.0,4,2,3,1712,520000,Pisos,True,False,False,False,True,True,False,False,True,False,True,True,False,en trámite,False,26, Castilla,5, Chamartín
Piso en venta en El Viso,205.0,4,3,3,2266,1125000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,True,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en El Viso,215.0,4,3,1,1059,1300000,Pisos,True,False,False,True,True,True,False,True,True,False,True,False,True,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,83.0,2,2,6,1781,550000,Pisos,False,False,True,True,True,True,False,False,False,False,False,True,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en Bernabéu-Hispanoamérica,127.0,3,2,6,2168,719000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,True,31, Bernabéu-Hispanoamérica,5, Chamartín
 Chalet adosado en venta en Nueva España,453.0,5,5,Otro,-38920,2100000,Casa o chalet,False,False,False,False,False,False,True,True,False,False,False,False,False,en trámite,True,29, Nueva España,5, Chamartín
Piso en venta en Castilla,47.0,1,1,1,1135,275000,Pisos,True,False,False,False,True,False,False,True,False,False,False,True,True,en trámite,False,26, Castilla,5, Chamartín
Ático en venta en El Viso,186.0,5,3,9,2352,1098000,Áticos,True,False,False,True,True,True,False,False,True,False,False,True,False,en trámite,False,28, El Viso,5, Chamartín
Piso en venta en El Viso,207.0,4,3,7,2457,1050000,Pisos,True,False,True,True,True,True,False,False,True,False,True,True,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Castilla,115.0,4,2,5,1655,495000,Pisos,True,False,True,False,True,True,False,False,True,False,False,True,True,en trámite,True,26, Castilla,5, Chamartín
Piso en venta en Nueva España,261.0,4,4,1,-2214,1495000,Pisos,False,False,True,True,True,True,False,False,False,False,True,True,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en Nueva España,576.0,2,3,4,-637337,3590000,Pisos,False,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,29, Nueva España,5, Chamartín
 Casa o chalet independiente en venta en El Viso,372.0,5,5,Otro,-83453,2400000,Casa o chalet,True,False,False,False,False,False,True,True,False,False,False,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en Castilla,276.0,5,5,1,-19939,1890000,Pisos,False,False,True,True,True,True,False,True,True,False,True,True,True,en trámite,True,26, Castilla,5, Chamartín
Piso en venta en Castilla,120.0,3,2,1,2058,670000,Pisos,False,False,False,False,True,True,False,True,True,False,False,False,True,en trámite,True,26, Castilla,5, Chamartín
Piso en venta en Nueva España,53.0,1,1,1,1358,365000,Pisos,True,False,False,False,True,True,False,False,False,False,False,False,False,en trámite,False,29, Nueva España,5, Chamartín
Piso en venta en Nueva España,576.0,3,4,4,-637337,3590000,Pisos,False,False,True,True,True,True,False,False,False,False,True,True,True,en trámite,True,29, Nueva España,5, Chamartín
"Piso en venta en Urb. COCHABAMBA, Bernabéu-Hispanoamérica",67.0,1,1,6,1587,465000,Pisos,False,False,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,31, Bernabéu-Hispanoamérica,5, Chamartín
Piso en venta en El Viso,52.0,1,1,3,1299,340000,Pisos,False,False,False,False,True,True,False,False,True,False,False,True,False,en trámite,False,28, El Viso,5, Chamartín
Ático en venta en El Viso,207.0,4,2,7,2457,1050000,Áticos,True,False,False,True,True,True,False,False,True,False,True,False,False,en trámite,True,28, El Viso,5, Chamartín
Piso en venta en calle de San Carlos,71.0,2,1,1,1370,370000,Pisos,False,False,True,True,False,True,False,False,False,False,False,False,False,en trámite,False,22, Lavapiés-Embajadores,4, Centro
Piso en venta en calle del General Ricardos,83.0,3,1,2,841,177260,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,E,False,15, Opañel,3, Carabanchel
Piso en venta en calle del General Ricardos,83.0,3,1,2,841,177260,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,en trámite,False,15, Opañel,3, Carabanchel
Piso en venta en calle san delfin,87.0,3,1,3,1135,275000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,en trámite,False,14, Comillas,3, Carabanchel
Piso en venta en calle Francisco Paíno,75.0,3,1,2,666,130000,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,12, Abrantes,3, Carabanchel
"Piso en venta en calle del Chimbo, 4",78.0,2,1,2,798,165000,Pisos,False,False,True,True,False,True,False,False,True,False,False,False,False,G,False,12, Abrantes,3, Carabanchel
"Piso en venta en avenida del Manzanares, 74",150.0,4,2,1,1368,369000,Pisos,False,False,True,True,True,True,False,False,True,False,False,False,False,en trámite,True,19, San Isidro,3, Carabanchel
Piso en venta en Comillas,94.0,4,1,Otro,816,170000,Pisos,True,False,False,False,True,False,False,False,False,False,False,True,False,E,False,14, Comillas,3, Carabanchel
Ático en venta en calle Alción,91.0,2,2,2,884,190000,Áticos,False,False,True,False,True,True,False,False,True,False,True,False,False,en trámite,False,19, San Isidro,3, Carabanchel
Piso en venta en calle Alción,71.0,2,1,1,916,199900,Pisos,False,False,True,False,False,True,False,False,True,False,False,False,False,no indicado,False,19, San Isidro,3, Carabanchel
Piso en venta en calle de Belzunegui,65.0,3,1,4,670,131000,Pisos,False,False,True,True,False,False,False,False,True,False,False,False,True,en trámite,False,17, Puerta Bonita,3, Carabanchel
Piso en venta en LINARES,63.0,3,1,1,686,135000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,F,False,18, Vista Alegre,3, Carabanchel
Piso en venta en calle de Antonio de Leyva,64.0,2,1,Bajo,686,135000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,15, Opañel,3, Carabanchel
Piso en venta en avenida de la Peseta,110.0,3,2,2,1248,319000,Pisos,False,False,True,True,True,True,False,True,False,False,False,False,False,E,True,16, Pau de Carabanchel,3, Carabanchel
Piso en venta en avenida del Manzanares,89.0,3,2,3,1009,230000,Pisos,True,False,False,True,True,False,False,False,True,False,False,True,False,E,False,14, Comillas,3, Carabanchel
Piso en venta en avenida Oporto,48.0,2,1,4,823,172000,Pisos,False,False,False,True,True,True,False,False,False,False,False,False,False,en trámite,False,17, Puerta Bonita,3, Carabanchel
Piso en venta en calle del Parque Eugenia de Montijo,107.0,4,2,2,987,222500,Pisos,False,False,False,True,True,True,False,False,True,False,False,False,True,E,True,18, Vista Alegre,3, Carabanchel
Ático en venta en via Lusitana,95.0,2,1,1,1083,255800,Áticos,False,False,True,True,True,False,False,True,True,False,False,False,False,G,True,12, Abrantes,3, Carabanchel
Piso en venta en calle Witerico,143.0,2,2,5,1553,450000,Pisos,False,False,False,False,True,True,False,True,True,False,True,False,True,en trámite,True,17, Puerta Bonita,3, Carabanchel
Piso en venta en calle de Eugenia de Montijo,67.0,1,1,Bajo,780,159900,Pisos,False,False,False,True,True,True,False,False,False,False,True,False,True,en trámite,True,17, Puerta Bonita,3, Carabanchel
Piso en venta en calle Capitán de Oro,53.0,1,1,3,705,140000,Pisos,False,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,15, Opañel,3, Carabanchel
 Chalet pareado en venta en calle Irlanda,90.0,2,3,Otro,1174,290000,Casa o chalet,False,False,True,False,False,False,True,False,False,False,False,False,False,en trámite,False,19, San Isidro,3, Carabanchel
Piso en venta en calle Fragata,54.0,2,1,5,517,95000,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,en trámite,False,19, San Isidro,3, Carabanchel
Piso en venta en avenida MANZANARES,101.0,3,2,3,1238,315000,Pisos,True,False,False,True,True,True,False,False,True,False,False,False,False,F,False,19, San Isidro,3, Carabanchel
Piso en venta en calle del General Ricardos,83.0,3,1,2,841,177260,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,F,False,15, Opañel,3, Carabanchel
Piso en venta en calle CABO NICOLAS MUR,113.0,3,1,1,816,170000,Pisos,False,False,False,True,False,True,False,False,True,False,True,False,False,E,False,19, San Isidro,3, Carabanchel
Piso en venta en calle San Olegario,63.0,3,1,Otro,592,112000,Pisos,False,False,False,True,False,True,False,False,False,False,True,False,False,G,False,13, Buena Vista,3, Carabanchel
Ático en venta en San Isidro,95.0,1,1,9,1437,399000,Áticos,False,False,True,True,True,True,False,False,True,False,False,False,False,G,False,19, San Isidro,3, Carabanchel
 Chalet adosado en venta en Puerta Bonita,116.0,4,3,Otro,1346,360000,Casa o chalet,False,False,True,True,False,False,False,False,True,False,False,False,False,E,False,17, Puerta Bonita,3, Carabanchel
Piso en venta en calle del Marqués de Jura Real,91.0,3,1,6,1187,295000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,en trámite,False,14, Comillas,3, Carabanchel
Ático en venta en San Isidro,92.0,2,2,2,891,192000,Áticos,False,False,True,True,True,True,False,False,True,True,True,True,False,en trámite,False,19, San Isidro,3, Carabanchel
Piso en venta en paseo de Santa Maria de la Cabeza,65.0,3,1,3,816,170000,Pisos,False,False,False,True,True,True,False,False,True,False,False,True,False,en trámite,False,14, Comillas,3, Carabanchel
Piso en venta en calle de Antonio López,66.0,2,1,8,857,182000,Pisos,True,False,True,True,True,True,False,False,False,False,False,False,False,en trámite,False,14, Comillas,3, Carabanchel
Piso en venta en avenida de los Poblados,96.0,3,2,2,1200,300000,Pisos,False,False,True,False,True,True,False,True,False,False,True,True,True,en trámite,True,12, Abrantes,3, Carabanchel
Piso en venta en calle de Eugenia de Montijo,63.0,2,1,5,485,88000,Pisos,False,False,True,True,False,False,False,False,True,False,True,False,False,en trámite,False,18, Vista Alegre,3, Carabanchel
"Piso en venta en calle Papagayo, Madrid",70.0,2,1,3,535,99000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,F,False,12, Abrantes,3, Carabanchel
Piso en venta en calle del Chimbo,78.0,2,1,2,816,170000,Pisos,False,False,True,False,False,True,False,False,False,False,False,False,False,F,False,12, Abrantes,3, Carabanchel
Piso en venta en camino Viejo de Leganés,91.0,2,1,3,842,177450,Pisos,False,False,True,False,True,True,False,False,False,False,False,False,False,en trámite,False,12, Abrantes,3, Carabanchel
Piso en venta en Buena Vista,70.0,3,1,2,705,140000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,G,False,13, Buena Vista,3, Carabanchel
"Piso en venta en calle Antonio Romero, 13",100.0,3,2,4,1174,290000,Pisos,False,False,False,True,True,True,False,False,False,False,False,False,False,E,True,12, Abrantes,3, Carabanchel
Piso en venta en avenida del Manzanares,98.0,3,1,5,1275,330000,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,en trámite,False,14, Comillas,3, Carabanchel
Piso en venta en calle de Alejandro Sanchez,87.0,2,1,1,1187,295000,Pisos,False,False,True,True,True,True,False,False,True,False,True,False,False,en trámite,False,15, Opañel,3, Carabanchel
Piso en venta en calle Ontanilla,104.0,4,2,1,1311,344900,Pisos,False,False,True,False,True,True,False,True,False,False,False,False,False,D,False,12, Abrantes,3, Carabanchel
Piso en venta en calle San Deogracias,72.0,2,1,1,850,179900,Pisos,False,False,True,True,True,True,False,False,True,False,False,True,False,D,True,13, Buena Vista,3, Carabanchel
Piso en venta en calle de la Hermandad,80.0,2,1,1,728,145890,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,no indicado,False,12, Abrantes,3, Carabanchel
Piso en venta en calle Inocencia Sánchez,70.0,2,1,2,658,128000,Pisos,False,False,False,False,False,True,False,False,True,False,True,False,False,no indicado,False,13, Buena Vista,3, Carabanchel
Piso en venta en calle Vicente Martín Arias,103.0,3,1,1,1035,239000,Pisos,False,False,True,True,False,True,False,False,True,True,True,False,False,en trámite,False,14, Comillas,3, Carabanchel
Piso en venta en avenida OPORTO,81.0,3,1,3,777,159000,Pisos,False,False,False,False,True,True,False,False,True,True,False,False,False,E,False,12, Abrantes,3, Carabanchel
Piso en venta en calle Condes de Barcelona,107.0,3,1,2,1094,260000,Pisos,False,False,False,False,True,False,False,False,False,False,True,False,False,en trámite,False,14, Comillas,3, Carabanchel
Piso en venta en calle de Luis Gómez,63.0,2,1,1,813,169000,Pisos,False,False,False,False,False,True,False,True,False,False,True,False,False,en trámite,False,17, Puerta Bonita,3, Carabanchel
Piso en venta en calle Guabairo,74.0,2,1,3,816,170000,Pisos,False,False,False,True,False,True,False,False,True,True,False,True,False,en trámite,False,18, Vista Alegre,3, Carabanchel
Piso en venta en calle de la Laguna,70.0,3,1,2,717,143000,Pisos,False,False,False,False,False,True,False,False,True,False,False,False,False,en trámite,False,18, Vista Alegre,3, Carabanchel
Piso en venta en calle José del Río,87.0,2,1,Bajo,705,140000,Pisos,False,False,False,True,False,True,False,False,True,False,False,False,False,en trámite,False,19, San Isidro,3, Carabanchel
Piso en venta en calle de José Maria Pemán,59.0,2,1,Bajo,617,118000,Pisos,True,False,False,False,False,False,False,False,True,False,False,False,False,E,False,19, San Isidro,3, Carabanchel
Piso en venta en calle de Antonio de Leyva,95.0,3,2,3,1067,250000,Pisos,True,False,False,True,True,True,False,False,True,True,False,False,False,F,False,14, Comillas,3, Carabanchel
Piso en venta en paseo de Santa María de la Cabeza,78.0,3,1,1,948,210000,Pisos,True,False,True,True,True,True,False,False,False,False,False,False,False,E,False,14, Comillas,3, Carabanchel
Piso en venta en calle del General Ricardos,83.0,3,1,2,841,177260,Pisos,False,False,False,True,False,True,False,False,False,False,False,False,False,en trámite,False,19, San Isidro,3, Carabanchel
Piso en venta en calle Paulina Odiaga s/n,56.0,2,1,3,833,175000,Pisos,False,False,False,False,True,False,False,False,False,False,True,False,False,en trámite,False,19, San Isidro,3, Carabanchel
"Piso en venta en EUGENIA DE MONTIJO, 55",80.0,2,2,1,1032,238000,Pisos,False,False,True,True,True,True,False,True,False,False,False,False,True,en trámite,True,17, Puerta Bonita,3, Carabanchel
Piso en venta en calle Linares,63.0,3,1,1,686,135000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,E,False,18, Vista Alegre,3, Carabanchel
Piso en venta en Linares,63.0,3,1,1,686,135000,Pisos,False,False,False,False,False,True,False,False,False,False,False,False,False,en trámite,False,18, Vista Alegre,3, Carabanchel
Piso en venta en calle del Toboso,61.0,2,1,5,766,156000,Pisos,False,False,False,True,True,False,False,False,True,False,False,False,False,en trámite,True,19, San Isidro,3, Carabanchel
Piso en venta en alto de San Isidro,98.0,3,2,3,666,130000,Pisos,False,False,True,True,False,True,False,False,True,True,False,False,False,en trámite,False,19, San Isidro,3, Carabanchel
